TIME,SST
1916-09-16,-0.19282722
1916-10-16,-0.08345604
1916-11-16,-0.15870094
1916-12-16,-0.07143211
1917-01-16,-0.087524414
1917-02-15,-0.15516281
1917-03-16,-0.07902527
1917-04-16,-0.07860947
1917-05-16,-0.105062485
1917-06-16,-0.012805939
1917-07-16,0.08329582
1917-08-16,0.08340645
1917-09-16,0.13514519
1917-10-16,0.007930756
1917-11-16,0.052806854
1917-12-16,-0.03293228
1918-01-16,0.017141342
1918-02-15,-0.0075588226
1918-03-16,0.05937767
1918-04-16,-0.032117844
1918-05-16,0.083257675
1918-06-16,0.03284836
1918-07-16,-0.021474838
1918-08-16,-0.16844368
1918-09-16,-0.19089508
1918-10-16,-0.015665054
1918-11-16,0.12137222
1918-12-16,0.08622551
1919-01-16,0.22590065
1919-02-15,0.27576637
1919-03-16,0.202919
1919-04-16,0.21126366
1919-05-16,0.2049427
1919-06-16,0.12700272
1919-07-16,-0.021373749
1919-08-16,0.0897274
1919-09-16,0.10419083
1919-10-16,-0.070747375
1919-11-16,-0.18613815
1919-12-16,-0.072582245
1920-01-16,-0.15950394
1920-02-15,-0.14396858
1920-03-16,-0.05158615
1920-04-16,-0.03386116
1920-05-16,-0.015403748
1920-06-16,-0.004087448
1920-07-16,-0.004585266
1920-08-16,0.026353836
1920-09-16,0.013563156
1920-10-16,0.15345955
1920-11-16,0.17271233
1920-12-16,0.028083801
1921-01-16,-0.0016918182
1921-02-15,0.0071353912
1921-03-16,-0.04790306
1921-04-16,-0.08575058
1921-05-16,-0.10680199
1921-06-16,-0.07372093
1921-07-16,0.19415855
1921-08-16,0.004463196
1921-09-16,-0.010848999
1921-10-16,0.025857925
1921-11-16,-0.0007019043
1921-12-16,0.037208557
1922-01-16,0.015823364
1922-02-15,0.04228592
1922-03-16,-0.072935104
1922-04-16,-0.12677765
1922-05-16,-0.10911369
1922-06-16,-0.086891174
1922-07-16,-0.16166496
1922-08-16,-0.048374176
1922-09-16,-0.114450455
1922-10-16,-0.13204765
1922-11-16,-0.08536911
1922-12-16,-0.053300858
1923-01-16,-0.014719009
1923-02-15,-0.08115196
1923-03-16,0.026716232
1923-04-16,0.11370659
1923-05-16,0.012126923
1923-06-16,0.026039124
1923-07-16,-0.04058647
1923-08-16,-0.102781296
1923-09-16,-0.0093746185
1923-10-16,-0.02775383
1923-11-16,0.10785675
1923-12-16,0.12861633
1924-01-16,0.08134842
1924-02-15,0.016077042
1924-03-16,-0.0019493103
1924-04-16,0.03192711
1924-05-16,0.077466965
1924-06-16,0.043434143
1924-07-16,0.051689148
1924-08-16,0.11763954
1924-09-16,0.0060329437
1924-10-16,-0.025741577
1924-11-16,-0.20666313
1924-12-16,-0.19488144
1925-01-16,-0.14253998
1925-02-15,-0.013540268
1925-03-16,0.0052490234
1925-04-16,-0.08084297
1925-05-16,0.008523941
1925-06-16,0.0034675598
1925-07-16,0.053474426
1925-08-16,0.04947853
1925-09-16,0.10712242
1925-10-16,0.104940414
1925-11-16,0.19805145
1925-12-16,0.26821136
1926-01-16,0.20217133
1926-02-15,0.16004181
1926-03-16,0.20938301
1926-04-16,0.22938728
1926-05-16,0.18127441
1926-06-16,0.13488579
1926-07-16,0.12373352
1926-08-16,0.1634121
1926-09-16,0.111774445
